Unnamed: 0,NAME,InChIKey,Precursor_type,Spectrum_type,PrecursorMZ,Ion_mode,Collision_energy,Formula,MW,ExactMass,SMILES,InChI,computedSMILES,RT,NumPeaks,Peaks
192,3-Glu-7-Rha Quercetin,OTUCXMIQUNROBJ-DWZPKPSVSA-N,[M-H]-,MS2,609.1156,N,38.8662,C27H30O16,610,610.1533849,O=C1C(OC2OC(CO)C(O)C(O)C2O)=C(OC3=CC(OC4OC(C)C(O)C(O)C4O)=CC(O)=C13)C=5C=CC(O)=C(O)C5,"InChI=1S/C27H30O16/c1-8-17(32)20(35)22(37)26(39-8)40-10-5-13(31)16-14(6-10)41-24(9-2-3-11(29)12(30)4-9)25(19(16)34)43-27-23(38)21(36)18(33)15(7-28)42-27/h2-6,8,15,17-18,20-23,26-33,35-38H,7H2,1H3/t8-,15+,17+,18+,20-,21-,22+,23+,26-,27-/m0/s1",O=C1C(OC2OC(CO)C(O)C(O)C2O)=C(OC3=CC(OC4OC(C)C(O)C(O)C4O)=CC(O)=C13)C=5C=CC(O)=C(O)C5,269.4,76,"['107.0178 0.100100', '108.0283 0.300300', '135.0150 0.100100', '148.0247 0.100100', '151.0112 0.700701', '152.0135 0.100100', '163.0139 0.100100', '164.0182 0.100100', '179.0069 0.900901', '180.0122 0.100100', '186.0405 0.100100', '187.0471 0.100100', '192.0131 0.100100', '199.0477 0.100100', '202.0382 0.100100', '214.0380 0.300300', '215.0463 0.200200', '216.0399 0.100100', '216.0483 0.100100', '216.0558 0.100100', '218.0292 0.100100', '226.0370 0.800801', '227.0452 1.601602', '228.0502 0.300300', '229.0271 0.100100', '239.0471 0.100100', '241.0249 3.803804', '242.0317 2.702703', '243.0409 8.208208', '244.0452 1.501502', '245.0199 1.501502', '245.0525 0.300300', '246.0247 0.100100', '253.0258 0.100100', '254.0339 1.601602', '255.0415 17.817818', '256.0453 2.502503', '257.0499 0.400400', '270.0289 3.803804', '271.0375 43.443443', '272.0413 7.907908', '273.0447 1.101101', '274.0181 0.100100', '274.0491 0.100100', '282.0310 0.100100', '283.0385 0.200200', '284.0447 0.400400', '285.0499 0.200200', '295.0405 0.100100', '297.0572 0.100100', '298.0258 3.203203', '299.0330 5.705706', '299.5718 0.100100', '300.0416 100.000000', '301.0457 20.220220', '302.0475 2.802803', '303.0542 0.400400', '323.0356 0.100100', '325.0542 0.200200', '341.0452 0.100100', '343.0593 0.200200', '373.0804 0.100100', '427.0794 0.100100', '445.0990 0.400400', '446.1071 0.500501', '447.1062 0.100100', '447.1486 0.100100', '463.1104 0.300300', '489.1264 0.300300', '490.1288 0.100100', '607.1542 0.300300', '608.1625 0.100100', '609.1752 9.409409', '610.1778 2.302302', '611.1812 0.700701', '612.1833 0.100100']"
266,Linoelaidic acid,OYHQOLUKZRVURQ-AVQMFFATSA-N,[M-H]-,MS2,279.2326,N,30,C18H32O2,280,280.2402303,CCCCC/C=C/C/C=C/CCCCCCCC(=O)O,"InChI=1S/C18H32O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h6-7,9-10H,2-5,8,11-17H2,1H3,(H,19,20)/b7-6+,10-9+",O=C(O)CCCCCCCC=CCC=CCCCCC,1841.4,3,"['279.2326 100.000000', '280.2346 16.516517', '873.0143 6.606607']"
160,"9Z,12Z-Linoleic acid",OYHQOLUKZRVURQ-HZJYTTRNSA-N,[M-H]-,MS2,279.2328,N,20,C18H32O2,280,280.2402303,OC(=O)CCCCCCC/C=C\C/C=C\CCCCC,"InChI=1S/C18H32O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h6-7,9-10H,2-5,8,11-17H2,1H3,(H,19,20)/b7-6-,10-9-",O=C(O)CCCCCCCC=CCC=CCCCCC,1791.6,9,"['128.0101 0.200200', '261.2224 0.600601', '279.2328 100.000000', '279.2819 0.300300', '280.2353 16.216216', '281.2378 0.900901', '1121.7227 0.100100', '1211.1080 0.200200', '1323.5792 0.100100']"
294,Dihydrokaempferol,PADQINQHPQKXNL-UHFFFAOYSA-N,[M-H]-,MS2,287.0594,N,30,C15H12O6,288,288.0633881,c1cc(ccc1C2C(C(=O)c3c(cc(cc3O2)O)O)O)O,"InChI=1S/C15H12O6/c16-8-3-1-7(2-4-8)15-14(20)13(19)12-10(18)5-9(17)6-11(12)21-15/h1-6,14-18,20H",O=C1C=2C(O)=CC(O)=CC2OC(C3=CC=C(O)C=C3)C1O,349.8,44,"['107.0150 2.302302', '109.0307 1.201201', '121.0310 1.701702', '124.0181 5.205205', '125.0265 100.000000', '126.0293 4.504505', '130.0436 1.401401', '131.0518 4.404404', '133.0312 4.904905', '134.0384 2.702703', '135.0466 3.803804', '137.0258 1.101101', '149.0622 1.701702', '151.0059 19.519520', '152.0135 18.718719', '153.0206 6.406406', '156.0597 1.701702', '157.0673 2.702703', '158.0390 1.001001', '159.0468 2.802803', '165.0208 1.301301', '172.0548 2.102102', '173.0631 7.807808', '175.0419 1.701702', '176.0134 1.101101', '177.0584 41.841842', '178.0611 3.303303', '179.0005 2.002002', '180.0078 1.201201', '197.0627 1.501502', '199.0419 1.001001', '199.0786 1.201201', '200.0493 1.001001', '201.0583 7.907908', '203.0371 1.601602', '213.0584 3.803804', '215.0738 5.105105', '219.0681 1.701702', '225.0583 2.002002', '241.0534 5.705706', '243.0686 3.103103', '259.0646 14.014014', '260.0671 1.901902', '269.0486 4.404404']"
832,7-Hydroxy-2'-methoxyflavone,PFEQKIBOPJQNBI-UHFFFAOYSA-N,[M-H]-,MS2,267.07,N,50,C16H12O4,268,268.0735589,COc1ccccc1c2cc(=O)c3ccc(cc3o2)O,"InChI=1S/C16H12O4/c1-19-14-5-3-2-4-12(14)16-9-13(18)11-7-6-10(17)8-15(11)20-16/h2-9,17H,1H3",O=C1C=C(OC2=CC(O)=CC=C12)C=3C=CC=CC3OC,713.4,223,"['116.0267 4.804805', '117.0346 100.000000', '118.0375 6.906907', '125.0398 0.600601', '129.0308 0.500501', '131.0496 0.700701', '132.0202 10.010010', '133.0283 57.557558', '133.0538 0.400400', '134.0313 3.003003', '135.0076 6.206206', '139.0526 2.102102', '141.0316 1.101101', '142.0399 0.400400', '151.0527 2.402402', '152.0610 0.900901', '153.0159 0.600601', '153.0331 0.900901', '154.0396 4.004004', '155.0470 0.700701', '157.0261 3.303303', '163.0530 0.700701', '166.0363 0.500501', '167.0471 17.917918', '168.0521 2.102102', '169.0272 0.600601', '169.0625 1.701702', '170.0346 0.900901', '178.0368 0.600601', '179.0468 12.212212', '180.0533 6.506507', '181.0272 1.601602', '181.0568 0.900901', '182.0322 1.001001', '183.0399 2.502503', '184.0447 0.400400', '194.0322 1.501502', '195.0412 58.058058', '196.0448 7.407407', '197.0527 1.601602', '198.0259 0.500501', '207.0407 13.113113', '208.0448 2.002002', '210.0277 0.800801', '211.0345 2.202202', '212.0401 0.400400', '213.0512 1.601602', '222.0266 7.407407', '223.0355 43.543544', '224.0406 12.012012', '225.0443 1.501502', '235.0346 0.900901', '250.0208 3.803804', '251.0294 49.549550', '252.0333 7.207207', '253.0371 0.400400', '517.9139 0.400400', '570.3834 0.400400', '584.4887 0.400400', '621.6893 0.400400', '645.6729 0.400400', '653.3762 0.400400', '663.8096 0.400400', '667.8667 0.400400', '687.6558 0.400400', '687.6978 0.400400', '699.3137 0.400400', '707.2681 0.500501', '718.3127 0.400400', '720.6013 0.400400', '729.6812 0.500501', '755.8416 0.400400', '760.3795 0.400400', '770.4621 0.400400', '782.8719 0.500501', '790.7099 0.400400', '805.9337 0.400400', '810.8883 0.400400', '819.4595 0.400400', '822.8437 0.400400', '824.9603 0.400400', '825.9137 0.400400', '828.5339 0.400400', '829.9807 0.400400', '835.5868 0.400400', '843.8919 0.500501', '855.1295 0.400400', '855.5860 0.400400', '855.9316 0.400400', '856.5804 0.400400', '858.2732 0.400400', '858.3793 0.500501', '875.9131 0.400400', '880.9900 0.400400', '881.1258 0.500501', '886.0839 0.400400', '886.5542 0.400400', '890.8741 0.400400', '891.9380 0.400400', '898.5721 0.400400', '907.1357 0.400400', '917.3269 0.400400', '923.0427 0.500501', '935.5390 0.400400', '935.8361 0.400400', '937.0460 0.500501', '940.3275 0.400400', '940.9098 0.400400', '944.7036 0.400400', '946.1636 0.500501', '947.2673 0.400400', '948.5817 0.400400', '948.6746 0.400400', '962.1614 0.400400', '964.4797 0.400400', '968.1426 0.500501', '968.1757 0.400400', '973.5612 0.400400', '982.5846 0.400400', '983.2847 0.400400', '987.1746 0.400400', '987.8151 0.400400', '989.3218 0.400400', '992.9241 0.500501', '997.5727 0.400400', '1000.2711 0.400400', '1000.9930 0.400400', '1005.8481 0.400400', '1014.7887 0.400400', '1019.3598 0.500501', '1023.3987 0.400400', '1045.8112 0.500501', '1048.7711 0.400400', '1053.4335 0.400400', '1054.4011 0.400400', '1067.9451 0.400400', '1071.9899 0.400400', '1072.7087 0.400400', '1091.1886 0.400400', '1102.5560 0.400400', '1102.8571 0.400400', '1110.9552 0.400400', '1119.6588 0.400400', '1120.4192 0.400400', '1126.8843 0.400400', '1137.7748 0.400400', '1137.9657 0.400400', '1154.0765 0.400400', '1155.6904 0.400400', '1161.4441 0.400400', '1162.1246 0.500501', '1164.0486 0.400400', '1164.0968 0.400400', '1166.8448 0.400400', '1183.0500 0.400400', '1190.8778 0.400400', '1191.0186 0.400400', '1192.5266 0.400400', '1194.8269 0.400400', '1202.4473 0.400400', '1211.0099 0.500501', '1213.4221 0.600601', '1215.9104 0.400400', '1216.6519 0.500501', '1216.7040 0.400400', '1216.9063 0.400400', '1220.1039 0.400400', '1221.6188 0.400400', '1242.8397 0.400400', '1248.4631 0.400400', '1251.0483 0.400400', '1255.3876 0.400400', '1256.5313 0.400400', '1261.8346 0.400400', '1268.5863 0.600601', '1271.7858 0.400400', '1274.7408 0.500501', '1277.9596 0.400400', '1278.0732 0.400400', '1280.8092 0.400400', '1302.1522 0.400400', '1318.6575 0.400400', '1318.7688 0.400400', '1323.7794 0.500501', '1326.6350 0.400400', '1329.3514 0.400400', '1329.5416 0.400400', '1336.8387 0.400400', '1341.7686 0.500501', '1344.3182 0.400400', '1349.8945 0.400400', '1350.3959 0.400400', '1356.4744 0.400400', '1360.9546 0.400400', '1372.8574 0.400400', '1375.0641 0.400400', '1375.6141 0.500501', '1375.9904 0.400400', '1376.0314 0.500501', '1376.9465 0.400400', '1377.0371 0.400400', '1400.8738 0.400400', '1401.1852 0.400400', '1407.1990 0.400400', '1407.3613 0.400400', '1411.6433 0.400400', '1416.5638 0.400400', '1417.3984 0.400400', '1422.6975 0.400400', '1431.2861 0.400400', '1442.2795 0.400400', '1453.2234 0.400400', '1458.2314 0.400400', '1459.7640 0.400400', '1462.8693 0.400400', '1464.4050 0.400400', '1468.6792 0.400400', '1470.1437 0.400400', '1477.6160 0.400400', '1480.2805 0.400400', '1483.2451 0.600601', '1486.5471 0.400400', '1494.9934 0.400400']"
1237,Catechin,PFTAWBLQPZVEMU-DZGCQCFKSA-N,[M-H]-,MS2,289.0712,N,26.25,C15H14O6,290,290.0790382,c1cc(c(cc1[C@@H]2[C@H](Cc3c(cc(cc3O2)O)O)O)O)O,"InChI=1S/C15H14O6/c16-8-4-11(18)9-6-13(20)15(21-14(9)5-8)7-1-2-10(17)12(19)3-7/h1-5,13,15-20H,6H2/t13-,15+/m0/s1",OC=1C=C(O)C2=C(OC(C3=CC=C(O)C(O)=C3)C(O)C2)C1,122.43,92,"['108.0197 8.008008', '109.0288 100.000000', '110.0372 7.407407', '111.0044 3.303303', '119.0469 3.303303', '121.0284 27.427427', '122.0362 24.724725', '123.0120 2.702703', '123.0452 73.973974', '124.0143 2.302302', '124.0496 6.906907', '125.0243 69.669670', '126.0231 2.102102', '129.0360 1.801802', '130.0444 2.602603', '133.0310 5.605606', '134.0428 2.002002', '135.0442 11.311311', '136.4176 2.202202', '137.0236 57.757758', '138.0302 4.704705', '139.0404 4.804805', '140.0430 2.102102', '143.0496 3.103103', '144.0549 2.402402', '145.0262 5.405405', '145.0656 3.703704', '146.0360 4.304304', '147.0439 4.504505', '149.0247 36.636637', '149.0560 3.103103', '150.0315 14.714715', '151.0404 44.044044', '152.0368 3.103103', '158.0357 2.202202', '159.0461 18.118118', '160.0520 2.302302', '160.0774 2.302302', '161.0241 20.720721', '161.0596 16.816817', '162.0301 9.709710', '163.0377 4.804805', '163.9969 2.102102', '164.0109 13.113113', '165.0181 16.116116', '166.0256 4.104104', '167.0372 2.802803', '171.0446 4.104104', '172.0513 2.802803', '173.0597 9.709710', '174.0354 5.105105', '175.0414 23.723724', '176.0428 7.407407', '177.0154 4.204204', '177.0536 6.006006', '179.0314 2.702703', '183.0460 3.303303', '183.4565 2.202202', '184.0552 3.203203', '185.0600 7.707708', '187.0407 14.214214', '188.0479 11.211211', '189.0562 1.801802', '199.0402 3.103103', '199.0738 2.302302', '201.0552 8.608609', '202.0583 7.607608', '203.0317 3.103103', '203.0710 32.032032', '205.0502 12.912913', '206.0486 2.802803', '213.0560 2.202202', '215.0748 3.303303', '216.0483 1.901902', '217.0852 3.203203', '219.0623 4.204204', '221.0808 31.131131', '222.0898 3.903904', '225.0588 2.402402', '227.0388 2.102102', '227.0706 7.007007', '230.0560 4.104104', '231.0302 4.004004', '241.0496 3.803804', '245.0470 4.604605', '245.0802 16.916917', '247.0618 4.904905', '258.0485 2.002002', '269.0422 4.304304', '271.0598 3.703704', '289.0707 5.305305', '290.0764 2.302302']"
829,Epicatechin,PFTAWBLQPZVEMU-UKRRQHHQSA-N,[M-H]-,MS2,289.0722,N,20,C15H14O6,290,290.0790382,c1cc(c(cc1[C@@H]2[C@@H](Cc3c(cc(cc3O2)O)O)O)O)O,"InChI=1S/C15H14O6/c16-8-4-11(18)9-6-13(20)15(21-14(9)5-8)7-1-2-10(17)12(19)3-7/h1-5,13,15-20H,6H2/t13-,15-/m1/s1",OC=1C=C(O)C2=C(OC(C3=CC=C(O)C(O)=C3)C(O)C2)C1,175.2,17,"['109.0295 86.886887', '121.0293 15.515516', '123.0462 39.539540', '125.0249 78.678679', '137.0247 48.748749', '149.0256 34.534535', '151.0419 40.340340', '165.0244 15.615616', '167.0349 18.718719', '179.0367 16.516517', '188.0493 17.617618', '203.0683 22.722723', '221.0848 31.231231', '227.0683 34.734735', '230.0553 15.715716', '245.0800 100.000000', '289.0722 61.561562']"
1014,Hederagenin,PGOYMURMZNDHNS-MYPRUECHSA-N,[M-H]-,MS2,471.3573,N,40,C30H48O4,472,472.35526,C[C@]12CC[C@@H]([C@@]([C@@H]1CC[C@@]3([C@@H]2CC=C4[C@]3(CC[C@@]5([C@H]4CC(CC5)(C)C)C(=O)O)C)C)(C)CO)O,"InChI=1S/C30H48O4/c1-25(2)13-15-30(24(33)34)16-14-28(5)19(20(30)17-25)7-8-22-26(3)11-10-23(32)27(4,18-31)21(26)9-12-29(22,28)6/h7,20-23,31-32H,8-18H2,1-6H3,(H,33,34)/t20-,21+,22+,23-,26-,27-,28+,29+,30-/m0/s1",O=C(O)C12CCC(C)(C)CC2C3=CCC4C5(C)CCC(O)C(C)(CO)C5CCC4(C)C3(C)CC1,1343.4,4,"['407.3367 15.215215', '471.3573 100.000000', '472.3577 33.833834', '473.3643 8.108108']"
879,Orientin,PLAPMLGJVGLZOV-VPRICQMDSA-N,[M-H]-,MS2,447.2,N,40,C21H20O11,448,448.1005615,c1cc(c(cc1c2cc(=O)c3c(cc(c(c3o2)[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O)O)O)O,"InChI=1S/C21H20O11/c22-6-14-17(28)18(29)19(30)21(32-14)16-11(26)4-10(25)15-12(27)5-13(31-20(15)16)7-1-2-8(23)9(24)3-7/h1-5,14,17-19,21-26,28-30H,6H2/t14-,17-,18+,19-,21+/m1/s1",O=C1C=C(OC=2C1=C(O)C=C(O)C2C3OC(CO)C(O)C(O)C3O)C=4C=CC(O)=C(O)C4,255.6,19,"['161.0226 8.908909', '225.0583 6.906907', '241.0517 7.707708', '253.0523 9.309309', '255.0357 9.009009', '269.0464 43.943944', '270.0514 13.713714', '284.0354 16.316316', '285.0428 12.412412', '297.0403 100.000000', '298.0472 27.427427', '299.0550 18.818819', '311.0499 7.407407', '313.0336 10.010010', '325.0369 10.010010', '327.0509 54.454454', '328.0551 7.507508', '357.0634 12.012012', '417.0865 7.407407']"
208,3-Rha(1-2)Gal(1-2)GluA-Soyasaponenol B,PTDAHAWQAGSZDD-VJQGOKKYSA-N,[M-H]-,MS2,941.5121,N,52.5,C48H78O18,942,942.5188157,C1[C@@H]([C@@](C2[C@](C1)(C1[C@@](CC2)([C@]2(C(=CC1)[C@H]1[C@@](CC2)([C@@H](CC(C1)(C)C)O)C)C)C)C)(CO)C)O[C@@H]1O[C@@H]([C@H]([C@@H]([C@H]1O[C@@H]1O[C@@H]([C@@H]([C@@H]([C@H]1O[C@@H]1O[C@H]([C@@H]([C@H]([C@H]1O)O)O)C)O)O)CO)O)O)C(=O)O,"InChI=1S/C48H78O18/c1-21-29(52)31(54)35(58)40(61-21)65-37-32(55)30(53)24(19-49)62-41(37)66-38-34(57)33(56)36(39(59)60)64-42(38)63-28-12-13-45(5)25(46(28,6)20-50)11-14-48(8)26(45)10-9-22-23-17-43(2,3)18-27(51)44(23,4)15-16-47(22,48)7/h9,21,23-38,40-42,49-58H,10-20H2,1-8H3,(H,59,60)/t21-,23-,24+,25?,26?,27+,28-,29-,30-,31+,32-,33-,34-,35+,36-,37+,38+,40-,41-,42+,44+,45-,46+,47+,48+/m0/s1",O=C(O)C1OC(OC2CCC3(C)C(CCC4(C)C3CC=C5C6CC(C)(C)CC(O)C6(C)CCC54C)C2(C)CO)C(OC7OC(CO)C(O)C(O)C7OC8OC(C)C(O)C(O)C8O)C(O)C1O,1044.6,26,"['99.0097 1.601602', '100.0144 0.900901', '101.0244 1.301301', '112.9870 0.900901', '113.0228 1.301301', '113.0273 1.101101', '119.0362 1.001001', '143.0373 1.501502', '163.0653 2.602603', '180.2809 0.900901', '205.0772 1.301301', '247.0880 3.003003', '256.2332 0.800801', '265.0853 0.800801', '457.3761 0.800801', '462.2136 1.101101', '604.7017 1.001001', '879.5164 0.900901', '923.4426 0.700701', '923.4679 1.501502', '934.4483 0.900901', '941.5116 100.000000', '942.5151 59.159159', '943.5192 22.022022', '944.4987 1.801802', '1042.8663 0.700701']"
667,7-Hydroxy-3'-methoxyflavone,PTXIWVJSAQPKEY-UHFFFAOYSA-N,[M-H]-,MS2,267.07,N,40,C16H12O4,268,268.0735589,COc1cccc(c1)c2cc(=O)c3ccc(cc3o2)O,"InChI=1S/C16H12O4/c1-19-12-4-2-3-10(7-12)15-9-14(18)13-6-5-11(17)8-16(13)20-15/h2-9,17H,1H3",O=C1C=C(OC2=CC(O)=CC=C12)C=3C=CC=C(OC)C3,720.6,13,"['135.0086 17.117117', '136.0115 1.301301', '153.0184 1.301301', '167.0498 2.202202', '168.0573 1.401401', '195.0448 35.635636', '196.0495 7.107107', '223.0400 5.605606', '224.0476 100.000000', '225.0510 10.810811', '226.0536 1.201201', '252.0432 12.312312', '253.0468 1.701702']"
0,4'-O-GlcA-7-O-GlcA Apigenin,QBUOTXXACHDTNW-MWBUVXCNSA-N,[M-H]-,MS2,621.109,N,42.0417,C27H26O17,622,622.1169994,c1(cc(c2c(c1)oc(cc2=O)c1ccc(cc1)O[C@@H]1O[C@@H]([C@H]([C@@H]([C@H]1O)O)O)C(=O)O)O)O[C@@H]1O[C@@H]([C@H]([C@@H]([C@H]1O)O)O)C(=O)O,"InChI=1S/C27H26O17/c28-11-5-10(41-27-21(35)17(31)19(33)23(44-27)25(38)39)6-14-15(11)12(29)7-13(42-14)8-1-3-9(4-2-8)40-26-20(34)16(30)18(32)22(43-26)24(36)37/h1-7,16-23,26-28,30-35H,(H,36,37)(H,38,39)/t16-,17-,18-,19-,20+,21+,22-,23-,26+,27+/m0/s1",O=C(O)C1OC(OC=2C=CC(=CC2)C=3OC4=CC(OC5OC(C(=O)O)C(O)C(O)C5O)=CC(O)=C4C(=O)C3)C(O)C(O)C1O,228.6,250,"['99.002 1.101101', '101.016 0.100100', '102.996 0.700701', '103.000 0.100100', '107.007 0.200200', '113.028 7.007007', '114.031 0.200200', '115.007 0.200200', '117.022 1.301301', '133.013 0.100100', '150.999 0.200200', '157.005 0.100100', '175.010 0.100100', '175.016 1.001001', '225.038 0.200200', '225.048 1.001001', '225.056 0.100100', '227.022 0.500501', '227.030 0.200200', '228.028 0.200200', '255.021 0.500501', '268.028 0.200200', '269.041 100.000000', '269.080 0.100100', '270.044 15.415415', '271.028 0.200200', '271.048 1.901902', '297.033 0.200200', '311.043 0.100100', '311.053 0.800801', '312.050 0.100100', '323.047 0.100100', '341.077 0.100100', '353.073 0.100100', '445.076 0.900901', '524.481 0.100100', '555.526 0.100100', '655.758 0.200200', '751.346 0.200200', '765.564 0.200200', '770.011 0.100100', '779.298 0.100100', '818.389 0.100100', '836.877 0.100100', '842.788 0.200200', '842.941 0.200200', '848.215 0.200200', '863.215 0.100100', '887.241 0.200200', '891.602 0.100100', '896.143 0.200200', '902.671 0.100100', '921.921 0.100100', '982.189 0.100100', '984.674 0.200200', '1004.232 0.100100', '1009.093 0.100100', '1009.676 0.200200', '1024.559 0.100100', '1040.624 0.200200', '1043.410 0.200200', '1047.069 0.100100', '1072.193 0.200200', '1082.664 0.100100', '1084.332 0.200200', '1097.402 0.100100', '1100.297 0.100100', '1113.183 0.100100', '1116.614 0.200200', '1120.650 0.100100', '1133.070 0.200200', '1145.232 0.100100', '1145.953 0.200200', '1149.295 0.200200', '1149.482 0.200200', '1151.045 0.100100', '1154.992 0.300300', '1156.640 0.200200', '1169.175 0.200200', '1172.816 0.100100', '1182.326 0.100100', '1192.527 0.100100', '1200.729 0.100100', '1203.759 0.200200', '1222.122 0.100100', '1228.969 0.100100', '1232.265 0.100100', '1234.423 0.100100', '1246.977 0.100100', '1248.990 0.100100', '1251.574 0.100100', '1253.585 0.100100', '1265.067 0.200200', '1265.395 0.200200', '1266.674 0.100100', '1268.860 0.200200', '1271.373 0.200200', '1278.168 0.100100', '1279.221 0.100100', '1287.392 0.300300', '1304.926 0.100100', '1306.769 0.100100', '1333.588 0.100100', '1335.978 0.100100', '1360.832 0.100100', '1366.984 0.200200', '1385.382 0.100100', '1385.983 0.100100', '1415.353 0.100100', '1415.804 0.100100', '1415.911 0.100100', '1418.092 0.100100', '1423.296 0.100100', '1424.847 0.100100', '1425.002 0.100100', '1428.870 0.100100', '1430.406 0.200200', '1436.701 0.100100', '1447.894 0.100100', '1455.578 0.100100', '1459.960 0.200200', '1461.373 0.100100', '1471.771 0.100100', '1472.133 0.100100', '1478.888 0.200200', '1489.748 0.200200', '1493.982 0.200200', '1499.829 0.100100', '1500.978 0.100100', '1505.273 0.100100', '1511.008 0.100100', '1511.509 0.100100', '1514.150 0.200200', '1514.289 0.100100', '1519.357 0.100100', '1519.825 0.200200', '1534.766 0.200200', '1539.755 0.100100', '1543.726 0.100100', '1543.954 0.100100', '1546.428 0.100100', '1547.172 0.200200', '1550.508 0.200200', '1555.177 0.100100', '1555.633 0.100100', '1558.174 0.100100', '1558.261 0.200200', '1560.582 0.100100', '1573.556 0.100100', '1577.813 0.100100', '1579.476 0.100100', '1583.186 0.300300', '1583.813 0.100100', '1590.219 0.100100', '1591.305 0.200200', '1598.124 0.200200', '1604.382 0.100100', '1607.521 0.200200', '1608.629 0.200200', '1611.156 0.300300', '1611.975 0.100100', '1620.645 0.100100', '1621.088 0.100100', '1627.961 0.100100', '1634.672 0.100100', '1640.615 0.200200', '1641.122 0.100100', '1644.866 0.200200', '1647.013 0.100100', '1649.005 0.200200', '1652.990 0.200200', '1653.590 0.100100', '1667.175 0.200200', '1676.158 0.200200', '1676.756 0.100100', '1682.387 0.200200', '1683.250 0.200200', '1685.667 0.200200', '1693.194 0.100100', '1718.077 0.200200', '1718.767 0.100100', '1719.417 0.100100', '1719.510 0.100100', '1728.924 0.100100', '1729.619 0.200200', '1731.993 0.100100', '1733.023 0.200200', '1740.073 0.200200', '1745.863 0.200200', '1748.352 0.100100', '1749.579 0.100100', '1751.277 0.100100', '1751.912 0.200200', '1757.188 0.100100', '1758.910 0.100100', '1764.908 0.100100', '1770.890 0.100100', '1776.798 0.100100', '1777.893 0.100100', '1781.551 0.100100', '1782.842 0.100100', '1785.528 0.100100', '1787.405 0.200200', '1789.016 0.200200', '1792.548 0.200200', '1806.203 0.100100', '1807.835 0.200200', '1812.656 0.100100', '1814.069 0.100100', '1815.689 0.100100', '1819.545 0.100100', '1822.252 0.100100', '1827.359 0.200200', '1828.549 0.200200', '1832.779 0.100100', '1832.959 0.100100', '1858.588 0.100100', '1859.870 0.100100', '1863.891 0.100100', '1864.813 0.100100', '1869.254 0.100100', '1870.763 0.100100', '1872.299 0.200200', '1875.042 0.100100', '1876.460 0.200200', '1877.491 0.300300', '1879.494 0.200200', '1886.096 0.100100', '1886.488 0.300300', '1896.557 0.200200', '1900.980 0.100100', '1903.767 0.200200', '1905.351 0.100100', '1911.416 0.200200', '1917.588 0.100100', '1918.083 0.100100', '1937.501 0.100100', '1937.851 0.200200', '1939.175 0.100100', '1942.770 0.100100', '1945.232 0.100100', '1950.800 0.100100', '1961.300 0.300300', '1963.030 0.100100', '1971.555 0.200200', '1975.923 0.100100', '1981.793 0.100100', '1982.027 0.200200', '1989.284 0.200200', '1996.909 0.200200']"
321,Stearic acid,QIQXTHQIDYTFRH-UHFFFAOYSA-N,[M-H]-,MS2,283.2647,N,30,C18H36O2,284,284.2715304,CCCCCCCCCCCCCCCCCC(=O)O,"InChI=1S/C18H36O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h2-17H2,1H3,(H,19,20)",O=C(O)CCCCCCCCCCCCCCCCC,1971.6,24,"['263.2384 0.300300', '265.2538 3.303303', '266.2591 0.400400', '283.2647 100.000000', '283.3087 0.300300', '284.2674 17.817818', '285.2700 1.001001', '309.2451 0.200200', '630.8229 0.200200', '705.7520 0.200200', '867.8809 0.200200', '1014.2543 0.300300', '1019.8428 0.200200', '1153.2799 0.200200', '1187.7324 0.200200', '1240.9136 0.300300', '1277.4769 0.300300', '1288.8289 0.300300', '1320.2375 0.300300', '1373.4257 0.300300', '1397.6549 0.200200', '1427.9182 0.300300', '1482.1078 0.200200', '1482.3739 0.300300']"
664,8-Hydroxy-5-methoxyflavanone,QKKLESZITVHFQP-UHFFFAOYSA-N,[M-H]-,MS2,269.0817,N,10,C16H14O4,270,270.0892089,O=C1C=2C(OC)=CC=C(O)C2OC(C=3C=CC=CC3)C1,"InChI=1S/C16H14O4/c1-19-13-8-7-11(17)16-15(13)12(18)9-14(20-16)10-5-3-2-4-6-10/h2-8,14,17H,9H2,1H3",O=C1C=2C(OC)=CC=C(O)C2OC(C=3C=CC=CC3)C1,576,16,"['149.9957 1.801802', '210.0687 5.505506', '211.0736 1.001001', '225.0921 26.326326', '226.0952 3.903904', '237.0556 15.115115', '238.0603 3.903904', '239.0709 5.105105', '240.0731 0.800801', '254.0580 70.870871', '255.0619 8.208208', '256.0673 1.301301', '269.0453 0.800801', '269.0817 100.000000', '270.0851 9.309309', '271.0875 1.501502']"
