stage4_index,dataset_group,dataset_name,source_file,source_row,record_id,name,origin_smiles,taut_smiles,rt,formula,inchikey,canonical_smiles,taut_changed,taut_fallback,taut_reason,smrt_exact_overlap
543,predret10,FEM_lipids_72,external_data/predret10/smiles_rt_txt/FEM_lipids_72.txt,63,FEM_lipids_72_63,,CCC(C=CC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C)C(C)C,CCC(C=CC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C)C(C)C,960.0,C29H48O,HCXVJBMSMIARIN-UHFFFAOYSA-N,CCC(C=CC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C)C(C)C,0.0,0,ok,0
544,predret10,FEM_lipids_72,external_data/predret10/smiles_rt_txt/FEM_lipids_72.txt,64,FEM_lipids_72_64,,CC(CCC(O)=NCCS(=O)(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,84.0,C26H45NO7S,WBWWGRHZICKQGZ-UHFFFAOYSA-N,CC(CCC(O)=NCCS(=O)(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,1.0,0,ok,0
545,predret10,FEM_lipids_72,external_data/predret10/smiles_rt_txt/FEM_lipids_72.txt,65,FEM_lipids_72_65,,CC(CCC(O)=NCCS(=O)(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,90.0,C26H45NO6S,BHTRKEVKTKCXOH-UHFFFAOYSA-N,CC(CCC(O)=NCCS(=O)(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,1.0,0,ok,0
546,predret10,FEM_lipids_72,external_data/predret10/smiles_rt_txt/FEM_lipids_72.txt,66,FEM_lipids_72_66,,CC(CCC(O)=NCCS(=O)(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,96.0,C26H45NO6S,AWDRATDZQPNJFN-UHFFFAOYSA-N,CC(CCC(O)=NCCS(=O)(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,1.0,0,ok,0
547,predret10,FEM_lipids_72,external_data/predret10/smiles_rt_txt/FEM_lipids_72.txt,67,FEM_lipids_72_67,,NC(CF)(C(=O)O)C(O)CCc1ccccc1,NC(CF)(C(=O)O)C(O)CCc1ccccc1,120.0,C12H16FNO3,JNPXBNIFVFGDLJ-UHFFFAOYSA-N,NC(CF)(C(=O)O)C(O)CCc1ccccc1,0.0,0,ok,0
548,predret10,FEM_lipids_72,external_data/predret10/smiles_rt_txt/FEM_lipids_72.txt,68,FEM_lipids_72_68,,CCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCC,1428.0,C54H104O6,FBFWDBGUSMGXPI-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCC,0.0,0,ok,0
549,predret10,FEM_lipids_72,external_data/predret10/smiles_rt_txt/FEM_lipids_72.txt,69,FEM_lipids_72_69,,CC(CCC(O)=NCCS(=O)(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,78.0,C26H45NO6S,BHTRKEVKTKCXOH-UHFFFAOYSA-N,CC(CCC(O)=NCCS(=O)(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,1.0,0,ok,0
550,predret10,FEM_lipids_72,external_data/predret10/smiles_rt_txt/FEM_lipids_72.txt,70,FEM_lipids_72_70,,CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,126.0,C24H40O4,RUDATBOHQWOJDD-UHFFFAOYSA-N,CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,0.0,0,ok,0
551,predret10,FEM_lipids_72,external_data/predret10/smiles_rt_txt/FEM_lipids_72.txt,71,FEM_lipids_72_71,,CC1CCC2(CO)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1C,CC1CCC2(CO)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1C,456.0,C30H50O2,XUARCIYIVXVTAE-UHFFFAOYSA-N,CC1CCC2(CO)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1C,0.0,0,ok,0
552,predret10,FEM_long_412,external_data/predret10/smiles_rt_txt/FEM_long_412.txt,0,FEM_long_412_0,,Oc1cc(O)c2c(c1)OC(c1ccc(O)c(O)c1)C(O)C2,Oc1cc(O)c2c(c1)OC(c1ccc(O)c(O)c1)C(O)C2,1227.9,C15H14O6,PFTAWBLQPZVEMU-UHFFFAOYSA-N,Oc1cc(O)c2c(c1)OC(c1ccc(O)c(O)c1)C(O)C2,0.0,0,ok,0
553,predret10,FEM_long_412,external_data/predret10/smiles_rt_txt/FEM_long_412.txt,1,FEM_long_412_1,,O=C(OC1Cc2c(O)cc(O)cc2OC1c1ccc(O)c(O)c1)c1cc(O)c(O)c(O)c1,O=C(OC1Cc2c(O)cc(O)cc2OC1c1ccc(O)c(O)c1)c1cc(O)c(O)c(O)c1,1483.1999999999998,C22H18O10,LSHVYAFMTMFKBA-UHFFFAOYSA-N,O=C(OC1Cc2c(O)cc(O)cc2OC1c1ccc(O)c(O)c1)c1cc(O)c(O)c(O)c1,0.0,0,ok,0
554,predret10,FEM_long_412,external_data/predret10/smiles_rt_txt/FEM_long_412.txt,2,FEM_long_412_2,,Oc1cc(O)c2c(c1)OC(c1cc(O)c(O)c(O)c1)C(O)C2,Oc1cc(O)c2c(c1)OC(c1cc(O)c(O)c(O)c1)C(O)C2,990.3,C15H14O7,XMOCLSLCDHWDHP-UHFFFAOYSA-N,Oc1cc(O)c2c(c1)OC(c1cc(O)c(O)c(O)c1)C(O)C2,0.0,0,ok,0
555,predret10,FEM_long_412,external_data/predret10/smiles_rt_txt/FEM_long_412.txt,3,FEM_long_412_3,,O=C(OC1Cc2c(O)cc(O)cc2OC1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,O=C(OC1Cc2c(O)cc(O)cc2OC1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,1337.55,C22H18O11,WMBWREPUVVBILR-UHFFFAOYSA-N,O=C(OC1Cc2c(O)cc(O)cc2OC1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,0.0,0,ok,0
556,predret10,FEM_long_412,external_data/predret10/smiles_rt_txt/FEM_long_412.txt,4,FEM_long_412_4,,O=C(O)c1cc(O)cc(O)c1,O=C(O)c1cc(O)cc(O)c1,858.0,C7H6O4,UYEMGAFJOZZIFP-UHFFFAOYSA-N,O=C(O)c1cc(O)cc(O)c1,0.0,0,ok,0
557,predret10,FEM_long_412,external_data/predret10/smiles_rt_txt/FEM_long_412.txt,5,FEM_long_412_5,,O=C(O)c1ccc(O)cc1,O=C(O)c1ccc(O)cc1,1048.8,C7H6O3,FJKROLUGYXJWQN-UHFFFAOYSA-N,O=C(O)c1ccc(O)cc1,0.0,0,ok,0
558,predret10,FEM_long_412,external_data/predret10/smiles_rt_txt/FEM_long_412.txt,6,FEM_long_412_6,,OCC1OC(Oc2cc(O)cc(C=Cc3ccc(O)c(O)c3)c2)C(O)C(O)C1O,OCC1OC(Oc2cc(O)cc(C=Cc3ccc(O)c(O)c3)c2)C(O)C(O)C1O,1362.0,C20H22O9,PERPNFLGJXUDDW-UHFFFAOYSA-N,OCC1OC(Oc2cc(O)cc(C=Cc3ccc(O)c(O)c3)c2)C(O)C(O)C1O,0.0,0,ok,0
559,predret10,FEM_long_412,external_data/predret10/smiles_rt_txt/FEM_long_412.txt,7,FEM_long_412_7,,O=C1CC(c2ccc(O)c(O)c2)c2c(cc(O)c3c2OC(c2ccc(O)c(O)c2)C(O)C3)O1,O=C1CC(c2ccc(O)c(O)c2)c2c(cc(O)c3c2OC(c2ccc(O)c(O)c2)C(O)C3)O1,1565.4,C24H20O9,LKCOZWLUAKSRQM-UHFFFAOYSA-N,O=C1CC(c2ccc(O)c(O)c2)c2c(cc(O)c3c2OC(c2ccc(O)c(O)c2)C(O)C3)O1,0.0,0,ok,0
560,predret10,FEM_long_412,external_data/predret10/smiles_rt_txt/FEM_long_412.txt,8,FEM_long_412_8,,O=C(C=Cc1ccc(O)c(O)c1)OC(C(=O)O)C(O)C(=O)O,O=C(C=Cc1ccc(O)c(O)c1)OC(C(=O)O)C(O)C(=O)O,930.0,C13H12O9,SWGKAHCIOQPKFW-UHFFFAOYSA-N,O=C(C=Cc1ccc(O)c(O)c1)OC(C(=O)O)C(O)C(=O)O,0.0,0,ok,0
561,predret10,FEM_long_412,external_data/predret10/smiles_rt_txt/FEM_long_412.txt,9,FEM_long_412_9,,Oc1ccc(C=Cc2cc(O)cc3c2C(c2cc(O)cc(O)c2)C(c2ccc(O)cc2)O3)cc1,Oc1ccc(C=Cc2cc(O)cc3c2C(c2cc(O)cc(O)c2)C(c2ccc(O)cc2)O3)cc1,2007.6,C28H22O6,FQWLMRXWKZGLFI-UHFFFAOYSA-N,Oc1ccc(C=Cc2cc(O)cc3c2C(c2cc(O)cc(O)c2)C(c2ccc(O)cc2)O3)cc1,0.0,0,ok,0
562,predret10,FEM_long_412,external_data/predret10/smiles_rt_txt/FEM_long_412.txt,10,FEM_long_412_10,,OCC1OC(Oc2cc(O)cc(C=Cc3ccc(O)cc3)c2)C(O)C(O)C1O,OCC1OC(Oc2cc(O)cc(C=Cc3ccc(O)cc3)c2)C(O)C(O)C1O,1635.0,C20H22O8,HSTZMXCBWJGKHG-UHFFFAOYSA-N,OCC1OC(Oc2cc(O)cc(C=Cc3ccc(O)cc3)c2)C(O)C(O)C1O,0.0,0,ok,0
563,predret10,FEM_long_412,external_data/predret10/smiles_rt_txt/FEM_long_412.txt,11,FEM_long_412_11,,Oc1ccc(C=Cc2cc(O)cc(O)c2)cc1,Oc1ccc(C=Cc2cc(O)cc(O)c2)cc1,1821.0,C14H12O3,LUKBXSAWLPMMSZ-UHFFFAOYSA-N,Oc1ccc(C=Cc2cc(O)cc(O)c2)cc1,0.0,0,ok,0
564,predret10,FEM_long_412,external_data/predret10/smiles_rt_txt/FEM_long_412.txt,12,FEM_long_412_12,,O=c1oc2c(O)c(O)cc3c(=O)oc4c(O)c(O)cc1c4c23,O=c1c(O)cc2c(O)oc3c(=O)c(O)cc4c(O)oc1c2c43,1812.0,C14H6O8,AFSDNFLWKVMVRB-UHFFFAOYSA-N,O=c1oc2c(O)c(O)cc3c(=O)oc4c(O)c(O)cc1c4c23,1.0,0,ok,0
565,predret10,FEM_long_412,external_data/predret10/smiles_rt_txt/FEM_long_412.txt,13,FEM_long_412_13,,Oc1ccc(C2Oc3cc(O)cc(O)c3CC2O)cc1,Oc1ccc(C2Oc3cc(O)cc(O)c3CC2O)cc1,1462.2,C15H14O5,RSYUFYQTACJFML-UHFFFAOYSA-N,Oc1ccc(C2Oc3cc(O)cc(O)c3CC2O)cc1,0.0,0,ok,0
566,predret10,FEM_long_412,external_data/predret10/smiles_rt_txt/FEM_long_412.txt,14,FEM_long_412_14,,O=c1ccc2cc(O)c(O)cc2o1,O=c1ccc2cc(O)c(O)cc2o1,1207.8,C9H6O4,ILEDWLMCKZNDJK-UHFFFAOYSA-N,O=c1ccc2cc(O)c(O)cc2o1,0.0,0,ok,0
567,predret10,FEM_long_412,external_data/predret10/smiles_rt_txt/FEM_long_412.txt,15,FEM_long_412_15,,COc1cc(C=CC(=O)OC(C(=O)O)C(O)C(=O)O)ccc1O,COc1cc(C=CC(=O)OC(C(=O)O)C(O)C(=O)O)ccc1O,1170.0,C14H14O9,XIWXUSFCUBAMFH-UHFFFAOYSA-N,COc1cc(C=CC(=O)OC(C(=O)O)C(O)C(=O)O)ccc1O,0.0,0,ok,0
568,predret10,FEM_long_412,external_data/predret10/smiles_rt_txt/FEM_long_412.txt,16,FEM_long_412_16,,COc1cc2ccc(=O)oc2c(OC2OC(CO)C(O)C(O)C2O)c1O,COc1cc2ccc(=O)oc2c(OC2OC(CO)C(O)C(O)C2O)c1O,1252.2,C16H18O10,CRSFLLTWRCYNNX-UHFFFAOYSA-N,COc1cc2ccc(=O)oc2c(OC2OC(CO)C(O)C(O)C2O)c1O,0.0,0,ok,0
569,predret10,FEM_long_412,external_data/predret10/smiles_rt_txt/FEM_long_412.txt,17,FEM_long_412_17,,COc1ccc(C2CC(=O)c3c(O)cc(O)cc3O2)cc1O,COc1ccc(C2CC(=O)c3c(O)cc(O)cc3O2)cc1O,2086.8,C16H14O6,AIONOLUJZLIMTK-UHFFFAOYSA-N,COc1ccc(C2CC(=O)c3c(O)cc(O)cc3O2)cc1O,0.0,0,ok,0
570,predret10,FEM_long_412,external_data/predret10/smiles_rt_txt/FEM_long_412.txt,18,FEM_long_412_18,,Oc1ccc(C2Oc3cc(O)cc4c3C2c2cc(O)cc(O)c2C(c2ccc(O)cc2)C4C2c3cc(O)cc4c3C(c3cc(O)cc(O)c3C2c2ccc(O)cc2)C(c2ccc(O)cc2)O4)cc1,Oc1ccc(C2Oc3cc(O)cc4c3C2c2cc(O)cc(O)c2C(c2ccc(O)cc2)C4C2c3cc(O)cc4c3C(c3cc(O)cc(O)c3C2c2ccc(O)cc2)C(c2ccc(O)cc2)O4)cc1,1553.4,C56H42O12,YQQUILZPDYJDQJ-UHFFFAOYSA-N,Oc1ccc(C2Oc3cc(O)cc4c3C2c2cc(O)cc(O)c2C(c2ccc(O)cc2)C4C2c3cc(O)cc4c3C(c3cc(O)cc(O)c3C2c2ccc(O)cc2)C(c2ccc(O)cc2)O4)cc1,0.0,0,ok,0
571,predret10,FEM_long_412,external_data/predret10/smiles_rt_txt/FEM_long_412.txt,19,FEM_long_412_19,,COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2OC2OC(CO)C(O)C(O)C2O)ccc1O,COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2OC2OC(CO)C(O)C(O)C2O)ccc1O,1891.8,C22H22O12,CQLRUIIRRZYHHS-UHFFFAOYSA-N,COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2OC2OC(CO)C(O)C(O)C2O)ccc1O,0.0,0,ok,0
572,predret10,FEM_long_412,external_data/predret10/smiles_rt_txt/FEM_long_412.txt,20,FEM_long_412_20,,COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2OC2OC(COC3OC(C)C(O)C(O)C3O)C(O)C(O)C2O)ccc1O,COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2OC2OC(COC3OC(C)C(O)C(O)C3O)C(O)C(O)C2O)ccc1O,1902.0,C28H32O16,UIDGLYUNOUKLBM-UHFFFAOYSA-N,COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2OC2OC(COC3OC(C)C(O)C(O)C3O)C(O)C(O)C2O)ccc1O,0.0,0,ok,0
573,predret10,FEM_long_412,external_data/predret10/smiles_rt_txt/FEM_long_412.txt,21,FEM_long_412_21,,COc1cc(C=Cc2cc(O)cc(OC3OC(CO)C(O)C(O)C3O)c2)ccc1O,COc1cc(C=Cc2cc(O)cc(OC3OC(CO)C(O)C(O)C3O)c2)ccc1O,1567.8,C21H24O9,KLPUXMNQDCUPNO-UHFFFAOYSA-N,COc1cc(C=Cc2cc(O)cc(OC3OC(CO)C(O)C(O)C3O)c2)ccc1O,0.0,0,ok,0
574,predret10,FEM_long_412,external_data/predret10/smiles_rt_txt/FEM_long_412.txt,22,FEM_long_412_22,,O=c1c(OC2OC(CO)C(O)C(O)C2O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,O=c1c(OC2OC(CO)C(O)C(O)C2O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,1875.0,C21H20O11,JPUKWEQWGBDDQB-UHFFFAOYSA-N,O=c1c(OC2OC(CO)C(O)C(O)C2O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,0.0,0,ok,0
575,predret10,FEM_long_412,external_data/predret10/smiles_rt_txt/FEM_long_412.txt,23,FEM_long_412_23,,CC1OC(OCC2OC(Oc3c(-c4ccc(O)cc4)oc4cc(O)cc(O)c4c3=O)C(O)C(O)C2O)C(O)C(O)C1O,CC1OC(OCC2OC(Oc3c(-c4ccc(O)cc4)oc4cc(O)cc(O)c4c3=O)C(O)C(O)C2O)C(O)C(O)C1O,1881.0,C27H30O15,RTATXGUCZHCSNG-UHFFFAOYSA-N,CC1OC(OCC2OC(Oc3c(-c4ccc(O)cc4)oc4cc(O)cc(O)c4c3=O)C(O)C(O)C2O)C(O)C(O)C1O,0.0,0,ok,0
576,predret10,FEM_long_412,external_data/predret10/smiles_rt_txt/FEM_long_412.txt,24,FEM_long_412_24,,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(OC3OC(CO)C(O)C(O)C3O)cc(O)c12,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(OC3OC(CO)C(O)C(O)C3O)cc(O)c12,1683.6,C21H20O11,PEFNSGRTCBGNAN-UHFFFAOYSA-N,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(OC3OC(CO)C(O)C(O)C3O)cc(O)c12,0.0,0,ok,0
577,predret10,FEM_long_412,external_data/predret10/smiles_rt_txt/FEM_long_412.txt,25,FEM_long_412_25,,COC(=O)c1cc(O)c(O)c(O)c1,COC(=O)c1cc(O)c(O)c(O)c1,1092.0,C8H8O5,FBSFWRHWHYMIOG-UHFFFAOYSA-N,COC(=O)c1cc(O)c(O)c(O)c1,0.0,0,ok,0
578,predret10,FEM_long_412,external_data/predret10/smiles_rt_txt/FEM_long_412.txt,26,FEM_long_412_26,,O=c1c(O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12,O=c1c(O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12,1853.4,C15H10O8,IKMDFBPHZNJCSN-UHFFFAOYSA-N,O=c1c(O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12,0.0,0,ok,0
579,predret10,FEM_long_412,external_data/predret10/smiles_rt_txt/FEM_long_412.txt,27,FEM_long_412_27,,O=C1CC(c2ccc(O)cc2)Oc2cc(O)cc(O)c21,O=C1CC(c2ccc(O)cc2)Oc2cc(O)cc(O)c21,2025.0,C15H12O5,FTVWIRXFELQLPI-UHFFFAOYSA-N,O=C1CC(c2ccc(O)cc2)Oc2cc(O)cc(O)c21,0.0,0,ok,0
580,predret10,FEM_long_412,external_data/predret10/smiles_rt_txt/FEM_long_412.txt,28,FEM_long_412_28,,O=C1CC(c2ccc(O)cc2)Oc2cc(OC3OC(CO)C(O)C(O)C3O)cc(O)c21,O=C1CC(c2ccc(O)cc2)Oc2cc(OC3OC(CO)C(O)C(O)C3O)cc(O)c21,1676.4,C21H22O10,DLIKSSGEMUFQOK-UHFFFAOYSA-N,O=C1CC(c2ccc(O)cc2)Oc2cc(OC3OC(CO)C(O)C(O)C3O)cc(O)c21,0.0,0,ok,0
581,predret10,FEM_long_412,external_data/predret10/smiles_rt_txt/FEM_long_412.txt,29,FEM_long_412_29,,O=C(O)C=Cc1ccccc1O,O=C(O)C=Cc1ccccc1O,1683.0,C9H8O3,PMOWTIHVNWZYFI-UHFFFAOYSA-N,O=C(O)C=Cc1ccccc1O,0.0,0,ok,0
582,predret10,FEM_long_412,external_data/predret10/smiles_rt_txt/FEM_long_412.txt,30,FEM_long_412_30,,COc1cc(C2=C(OC3OC(CO)C(O)C(O)C3O)c3cc(=O)oc4cc(O)cc(c34)O2)cc(OC)c1O,COc1cc(-c2oc3cc(=O)cc4oc(O)cc(c2OC2OC(CO)C(O)C(O)C2O)c43)cc(OC)c1O,1992.6,C25H24O13,VZHRBOGKNLICIO-UHFFFAOYSA-N,COc1cc(C2=C(OC3OC(CO)C(O)C(O)C3O)c3cc(=O)oc4cc(O)cc(c34)O2)cc(OC)c1O,1.0,0,ok,0
583,predret10,FEM_long_412,external_data/predret10/smiles_rt_txt/FEM_long_412.txt,31,FEM_long_412_31,,Oc1ccc(C2c3c(O)cc(O)cc3C3C(c4ccc(O)cc4)c4c(O)cc(O)cc4C23)cc1,Oc1ccc(C2c3c(O)cc(O)cc3C3C(c4ccc(O)cc4)c4c(O)cc(O)cc4C23)cc1,1555.2,C28H22O6,YNVJOQCPHWKWSO-UHFFFAOYSA-N,Oc1ccc(C2c3c(O)cc(O)cc3C3C(c4ccc(O)cc4)c4c(O)cc(O)cc4C23)cc1,0.0,0,ok,0
584,predret10,FEM_long_412,external_data/predret10/smiles_rt_txt/FEM_long_412.txt,32,FEM_long_412_32,,O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1OC1OC(CO)C(O)C(O)C1O,O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1OC1OC(CO)C(O)C(O)C1O,1776.0,C21H24O10,IOUVKUPGCMBWBT-UHFFFAOYSA-N,O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1OC1OC(CO)C(O)C(O)C1O,0.0,0,ok,0
585,predret10,FEM_long_412,external_data/predret10/smiles_rt_txt/FEM_long_412.txt,33,FEM_long_412_33,,Oc1cc(O)cc(C=Cc2ccc(O)c(O)c2)c1,Oc1cc(O)cc(C=Cc2ccc(O)c(O)c2)c1,1592.4,C14H12O4,CDRPUGZCRXZLFL-UHFFFAOYSA-N,Oc1cc(O)cc(C=Cc2ccc(O)c(O)c2)c1,0.0,0,ok,0
586,predret10,FEM_long_412,external_data/predret10/smiles_rt_txt/FEM_long_412.txt,34,FEM_long_412_34,,Oc1cc(O)c2c(c1)OC(c1ccc(O)c(O)c1)C(O)C2c1c(O)cc(O)c2c1OC(c1ccc(O)c(O)c1)C(O)C2,Oc1cc(O)c2c(c1)OC(c1ccc(O)c(O)c1)C(O)C2c1c(O)cc(O)c2c1OC(c1ccc(O)c(O)c1)C(O)C2,1088.55,C30H26O12,XFZJEEAOWLFHDH-UHFFFAOYSA-N,Oc1cc(O)c2c(c1)OC(c1ccc(O)c(O)c1)C(O)C2c1c(O)cc(O)c2c1OC(c1ccc(O)c(O)c1)C(O)C2,0.0,0,ok,0
587,predret10,FEM_long_412,external_data/predret10/smiles_rt_txt/FEM_long_412.txt,35,FEM_long_412_35,,COc1cc(C=Cc2ccc(O)cc2)cc(OC)c1,COc1cc(C=Cc2ccc(O)cc2)cc(OC)c1,2482.8,C16H16O3,VLEUZFDZJKSGMX-UHFFFAOYSA-N,COc1cc(C=Cc2ccc(O)cc2)cc(OC)c1,0.0,0,ok,0
588,predret10,FEM_long_412,external_data/predret10/smiles_rt_txt/FEM_long_412.txt,36,FEM_long_412_36,,O=c1c(OC2OC(CO)C(O)C(O)C2O)c(-c2ccc(OC3OC(CO)C(O)C(O)C3O)c(O)c2)oc2cc(O)cc(O)c12,O=c1c(OC2OC(CO)C(O)C(O)C2O)c(-c2ccc(OC3OC(CO)C(O)C(O)C3O)c(O)c2)oc2cc(O)cc(O)c12,1564.2,C27H30O17,RPVIQWDFJPYNJM-UHFFFAOYSA-N,O=c1c(OC2OC(CO)C(O)C(O)C2O)c(-c2ccc(OC3OC(CO)C(O)C(O)C3O)c(O)c2)oc2cc(O)cc(O)c12,0.0,0,ok,0
589,predret10,FEM_long_412,external_data/predret10/smiles_rt_txt/FEM_long_412.txt,37,FEM_long_412_37,,O=C(O)C1OC(Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)C(O)C(O)C1O,O=C(O)C1OC(Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)C(O)C(O)C1O,1707.0,C21H18O13,DUBCCGAQYVUYEU-UHFFFAOYSA-N,O=C(O)C1OC(Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)C(O)C(O)C1O,0.0,0,ok,0
590,predret10,FEM_long_412,external_data/predret10/smiles_rt_txt/FEM_long_412.txt,38,FEM_long_412_38,,O=c1c(O)c(-c2ccc(OC3OC(CO)C(O)C(O)C3O)c(O)c2)oc2cc(O)cc(O)c12,O=c1c(O)c(-c2ccc(OC3OC(CO)C(O)C(O)C3O)c(O)c2)oc2cc(O)cc(O)c12,1824.0,C21H20O12,OIUBYZLTFSLSBY-UHFFFAOYSA-N,O=c1c(O)c(-c2ccc(OC3OC(CO)C(O)C(O)C3O)c(O)c2)oc2cc(O)cc(O)c12,0.0,0,ok,0
591,predret10,FEM_long_412,external_data/predret10/smiles_rt_txt/FEM_long_412.txt,39,FEM_long_412_39,,O=c1c(OS(=O)(=O)O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,O=c1c(OS(=O)(=O)O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,1644.0,C15H10O10S,DNAYVNOVGHZZLH-UHFFFAOYSA-N,O=c1c(OS(=O)(=O)O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,0.0,0,ok,0
592,predret10,FEM_long_412,external_data/predret10/smiles_rt_txt/FEM_long_412.txt,40,FEM_long_412_40,,O=c1c(OC2OC(C(O)CO)C(O)C2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,O=c1c(OC2OC(C(O)CO)C(O)C2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,1746.0,C21H20O12,OPJZLUXFQFQYAI-UHFFFAOYSA-N,O=c1c(OC2OC(C(O)CO)C(O)C2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,0.0,0,ok,0
593,predret10,FEM_long_412,external_data/predret10/smiles_rt_txt/FEM_long_412.txt,41,FEM_long_412_41,,CC1OC(OCC2OC(Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)C(O)C(O)C2O)C(O)C(O)C1O,CC1OC(OCC2OC(Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)C(O)C(O)C2O)C(O)C(O)C1O,1746.0,C27H30O16,IKGXIBQEEMLURG-UHFFFAOYSA-N,CC1OC(OCC2OC(Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)C(O)C(O)C2O)C(O)C(O)C1O,0.0,0,ok,0
594,predret10,FEM_long_412,external_data/predret10/smiles_rt_txt/FEM_long_412.txt,42,FEM_long_412_42,,COc1cc(C(=O)O)cc(OC)c1O,COc1cc(C(=O)O)cc(OC)c1O,1314.0,C9H10O5,JMSVCTWVEWCHDZ-UHFFFAOYSA-N,COc1cc(C(=O)O)cc(OC)c1O,0.0,0,ok,0
595,predret10,FEM_long_412,external_data/predret10/smiles_rt_txt/FEM_long_412.txt,43,FEM_long_412_43,,O=C1c2c(O)cc(O)cc2OC(c2ccc(O)c(O)c2)C1O,O=C1C(O)c2c(O)cc(O)cc2OC1c1ccc(O)c(O)c1,1516.2,C15H12O7,CXQWRCVTCMQVQX-UHFFFAOYSA-N,O=C1c2c(O)cc(O)cc2OC(c2ccc(O)c(O)c2)C1O,1.0,0,ok,0
